Price,Apartment type,Metro station,Minutes to metro,Region,Number of rooms,Area,Living area,Kitchen area,Floor,Number of floors,Renovation
109000000.0,Secondary,Курская,11.0,Moscow,6.0,321.0,164.4,21.0,4.0,5,Cosmetic
46000000.0,Secondary,Фили,6.0,Moscow,4.0,126.0,80.0,30.0,22.0,42,Without renovation
615313800.0,Secondary,Кропоткинская,4.0,Moscow,6.0,410.0,245.0,30.0,4.0,7,Designer
56000000.0,Secondary,Динамо,9.0,Moscow,5.0,95.0,50.2,14.5,15.0,19,Designer
23000000.0,Secondary,Улица Дмитриевского,13.0,Moscow,4.0,95.7,69.0,12.0,12.0,12,Cosmetic
60000000.0,Secondary,Проспект Мира,3.0,Moscow,4.0,124.1,64.4,14.5,3.0,14,European-style renovation
115000000.0,Secondary,Славянский бульвар,20.0,Moscow,5.0,212.0,109.3,25.0,27.0,31,Designer
69000000.0,Secondary,Автозаводская,7.0,Moscow,4.0,158.0,97.0,14.0,5.0,15,European-style renovation
111500000.0,Secondary,Новаторская,18.0,Moscow,5.0,198.0,87.0,52.8,6.0,48,Designer
21700000.0,Secondary,Борисово,12.0,Moscow,4.0,105.0,65.0,10.0,12.0,22,Designer
115000000.0,Secondary,Славянский бульвар,19.0,Moscow,5.0,215.0,170.0,45.0,27.0,31,Designer
42000000.0,Secondary,Ростокино,7.0,Moscow,5.0,150.0,97.0,20.0,17.0,17,Without renovation
400000000.0,Secondary,Смоленская,13.0,Moscow,5.0,330.0,135.0,25.0,11.0,13,Designer
220000000.0,Secondary,Ломоносовский проспект,24.0,Moscow,6.0,234.0,120.4,15.0,1.0,12,Without renovation
125000000.0,Secondary,Смоленская,6.0,Moscow,4.0,209.3,182.0,16.0,5.0,13,Designer
160000000.0,Secondary,Фрунзенская,12.0,Moscow,4.0,143.5,74.7,20.0,2.0,6,Without renovation
32000000.0,Secondary,Тимирязевская,7.0,Moscow,4.0,135.8,89.0,9.3,1.0,8,Without renovation
140000000.0,Secondary,Новаторская,18.0,Moscow,4.0,175.0,120.0,15.0,24.0,48,Designer
250000000.0,Secondary,Фрунзенская,8.0,Moscow,4.0,168.3,87.2,20.6,7.0,12,Without renovation
88200000.0,Secondary,Давыдково,25.0,Moscow,5.0,253.0,167.1,35.7,22.0,23,Without renovation
164000000.0,Secondary,Киевская,15.0,Moscow,4.0,205.0,105.8,23.6,8.0,11,Designer
963136350.0,Secondary,Киевская,15.0,Moscow,6.0,454.6,295.0,35.0,7.0,7,Designer
54000000.0,Secondary,Лефортово,17.0,Moscow,4.0,118.7,61.8,30.0,7.0,15,Without renovation
22200000.0,Secondary,Улица Скобелевская,9.0,Moscow,4.0,95.1,65.0,11.1,3.0,12,European-style renovation
26900000.0,Secondary,Аминьевская,31.0,Moscow,4.0,81.2,55.3,6.4,12.0,27,Without renovation
72000000.0,Secondary,Молодежная,7.0,Moscow,6.0,225.3,116.0,25.3,2.0,8,Designer
60000000.0,Secondary,Преображенская площадь,7.0,Moscow,4.0,151.7,84.2,16.0,6.0,10,European-style renovation
217080000.0,Secondary,Минская,12.0,Moscow,4.0,190.6,98.5,22.4,4.0,36,Without renovation
41000000.0,Secondary,Трикотажная,24.0,Moscow,5.0,101.1,53.2,15.0,1.0,25,Without renovation
214030300.0,Secondary,Улица 1905 года,12.0,Moscow,5.0,180.8,85.5,11.5,33.0,44,Designer
63000000.0,Secondary,Преображенская площадь,7.0,Moscow,4.0,166.3,80.1,16.0,6.0,10,European-style renovation
218000000.0,Secondary,Пушкинская,4.0,Moscow,4.0,200.0,103.2,60.0,4.0,6,Designer
54000000.0,Secondary,Электрозаводская,16.0,Moscow,4.0,118.7,62.1,16.5,11.0,15,Without renovation
300000000.0,Secondary,Балтийская,21.0,Moscow,6.0,500.7,255.3,25.0,2.0,2,Without renovation
82000000.0,Secondary,Сокольники,3.0,Moscow,4.0,134.0,82.0,14.0,20.0,39,Designer
350000000.0,Secondary,Международная,2.0,Moscow,4.0,295.0,151.3,20.0,79.0,88,Designer
40990000.0,Secondary,Крылатское,9.0,Moscow,5.0,132.0,68.9,10.0,3.0,15,Without renovation
55000000.0,Secondary,Тургеневская,5.0,Moscow,4.0,159.0,82.5,23.0,6.0,5,Designer
362500000.0,Secondary,Деловой центр,1.0,Moscow,10.0,353.0,200.0,50.0,82.0,97,Designer
85000000.0,Secondary,Славянский бульвар,20.0,Moscow,4.0,168.0,87.1,20.5,10.0,31,European-style renovation
189000000.0,Secondary,Деловой центр,3.0,Moscow,4.0,175.0,90.6,21.1,40.0,60,Designer
14900000.0,Secondary,Лихоборы,9.0,Moscow,4.0,62.2,46.3,6.0,1.0,9,European-style renovation
21000000.0,Secondary,Беляево,16.0,Moscow,4.0,81.0,55.0,7.0,1.0,25,Cosmetic
85000000.0,Secondary,Давыдково,23.0,Moscow,5.0,144.0,74.9,18.6,5.0,25,Designer
195000000.0,Secondary,Фрунзенская,7.0,Moscow,4.0,144.0,74.9,20.0,9.0,12,Designer
408603300.0,Secondary,Арбатская,11.0,Moscow,5.0,225.0,115.9,31.2,5.0,8,Designer
214030300.0,Secondary,Славянский бульвар,20.0,Moscow,4.0,179.0,92.6,12.0,22.0,31,Designer
69900000.0,Secondary,Сухаревская,5.0,Moscow,4.0,101.0,53.2,15.0,2.0,9,Without renovation
457000000.0,Secondary,Университет,6.0,Moscow,5.0,460.0,350.0,20.0,16.0,19,Designer
55000000.0,Secondary,Комсомольская,13.0,Moscow,5.0,205.0,142.0,13.0,2.0,5,Cosmetic
83000000.0,Secondary,Филевский парк,10.0,Moscow,5.0,269.0,138.1,20.0,16.0,16,European-style renovation
58000000.0,Secondary,Багратионовская,12.0,Moscow,4.0,85.0,65.0,13.7,11.0,28,Without renovation
120000000.0,Secondary,Аэропорт,9.0,Moscow,4.0,156.0,89.0,18.0,49.0,57,Designer
147350000.0,Secondary,Ломоносовский проспект,15.0,Moscow,4.0,210.0,104.0,20.0,5.0,17,Designer
55000000.0,Secondary,Новые Черемушки,9.0,Moscow,4.0,149.0,90.0,35.0,19.0,22,Designer
75000000.0,Secondary,Аэропорт,5.0,Moscow,4.0,180.0,65.0,21.5,9.0,19,European-style renovation
49000000.0,Secondary,Красный Балтиец,15.0,Moscow,5.0,154.0,76.0,19.0,13.0,14,European-style renovation
204595000.0,Secondary,Арбатская,8.0,Moscow,6.0,240.7,123.8,30.0,4.0,6,Designer
149000000.0,Secondary,Чистые пруды,6.0,Moscow,5.0,195.1,100.8,10.0,3.0,6,Designer
82000000.0,Secondary,Парк культуры,7.0,Moscow,4.0,117.0,61.3,16.3,2.0,4,Designer
24500000.0,Secondary,Улица Скобелевская,6.0,Moscow,5.0,112.6,69.0,12.0,7.0,12,Cosmetic
75000000.0,Secondary,Строгино,9.0,Moscow,4.0,160.0,95.0,15.0,26.0,29,Designer
23500000.0,Secondary,Перово,7.0,Moscow,4.0,101.0,72.7,7.5,6.0,6,European-style renovation
165000000.0,Secondary,Парк Победы,10.0,Moscow,4.0,151.8,107.0,20.0,7.0,13,Designer
89000000.0,Secondary,Минская,58.0,Moscow,5.0,127.0,80.0,30.0,9.0,14,Without renovation
278677179.0,Secondary,Парк культуры,8.0,Moscow,5.0,337.0,172.5,10.0,1.0,6,Designer
29496870.0,Secondary,Сетунь,5.0,Moscow,4.0,154.0,80.0,21.0,24.0,24,European-style renovation
175000000.0,Secondary,Парк Победы,10.0,Moscow,4.0,162.9,115.0,20.0,10.0,13,Designer
35000000.0,Secondary,Коптево,20.0,Moscow,4.0,112.0,64.4,13.0,16.0,17,Designer
45500000.0,Secondary,Октябрьское поле,20.0,Moscow,4.0,94.2,49.8,14.4,23.0,24,Designer
98500000.0,Secondary,Маяковская,5.0,Moscow,4.0,141.0,73.4,20.0,11.0,13,Without renovation
150000000.0,Secondary,Парк Победы,10.0,Moscow,4.0,137.7,106.0,17.0,1.0,10,Designer
265500000.0,Secondary,Арбатская,10.0,Moscow,4.0,161.0,83.5,20.0,2.0,22,European-style renovation
293280000.0,Secondary,Кропоткинская,4.0,Moscow,5.0,244.4,204.1,26.9,2.0,3,Designer
109000000.0,Secondary,Проспект Мира,6.0,Moscow,5.0,216.0,111.3,24.5,3.0,17,European-style renovation
150700000.0,Secondary,Профсоюзная,17.0,Moscow,5.0,410.0,250.0,30.0,12.0,13,Without renovation
49900000.0,Secondary,Шелепиха,13.0,Moscow,4.0,90.0,59.0,19.1,5.0,37,Designer
111500000.0,Secondary,Достоевская,7.0,Moscow,4.0,223.0,99.0,15.0,4.0,10,Designer
63000000.0,Secondary,Аминьевская,13.0,Moscow,4.0,142.0,85.7,19.4,16.0,26,Without renovation
29000000.0,Secondary,Народное Ополчение,10.0,Moscow,4.0,100.2,66.1,10.0,12.0,14,Cosmetic
44200000.0,Secondary,Цветной бульвар,7.0,Moscow,4.0,108.0,75.0,9.0,2.0,6,Cosmetic
150000000.0,Secondary,Арбатская,9.0,Moscow,4.0,162.4,84.2,20.1,2.0,6,European-style renovation
14800000.0,Secondary,Домодедовская,7.0,Moscow,4.0,63.0,46.0,6.0,3.0,9,Cosmetic
57000000.0,Secondary,Парк культуры,13.0,Moscow,4.0,95.0,85.0,10.0,1.0,6,Designer
31000000.0,Secondary,Тульская,26.0,Moscow,4.0,100.0,69.4,8.0,3.0,5,Without renovation
180000000.0,Secondary,Парк культуры,8.0,Moscow,5.0,238.4,69.0,20.0,2.0,4,European-style renovation
45000000.0,Secondary,Бауманская,15.0,Moscow,5.0,160.1,101.1,35.0,2.0,5,European-style renovation
33000000.0,Secondary,Бутырская ,8.0,Moscow,4.0,116.9,63.4,16.8,22.0,32,European-style renovation
285000000.0,Secondary,Лужники,8.0,Moscow,4.0,223.2,115.0,39.0,3.0,7,Without renovation
186900000.0,Secondary,Киевская,15.0,Moscow,5.0,217.3,112.0,35.0,10.0,11,Without renovation
140000000.0,Secondary,Белорусская,14.0,Moscow,4.0,126.0,45.0,30.0,5.0,9,Designer
81700000.0,Secondary,Терехово,46.0,Moscow,5.0,152.0,79.0,19.2,2.0,4,European-style renovation
403826125.0,Secondary,Парк культуры,10.0,Moscow,5.0,222.0,110.0,20.0,3.0,6,European-style renovation
38000000.0,Secondary,Комсомольская,10.0,Moscow,4.0,98.4,64.0,11.0,3.0,4,Cosmetic
175000000.0,Secondary,Новые Черемушки,14.0,Moscow,6.0,408.0,280.0,25.0,7.0,15,Designer
85000000.0,Secondary,Минская,12.0,Moscow,4.0,130.0,67.9,17.4,21.0,39,Designer
180000000.0,Secondary,Новокузнецкая,3.0,Moscow,4.0,181.0,93.6,25.0,4.0,9,Designer
74250000.0,Secondary,Шелепиха,17.0,Moscow,4.0,140.4,109.1,17.2,17.0,24,Without renovation
33500000.0,Secondary,Зюзино,13.0,Moscow,5.0,112.0,70.0,11.0,11.0,17,European-style renovation
37000000.0,Secondary,Соколиная Гора,18.0,Moscow,4.0,124.9,86.0,14.5,2.0,6,European-style renovation
105000000.0,Secondary,Парк Победы,10.0,Moscow,4.0,135.2,101.0,20.0,2.0,10,Designer
58000000.0,Secondary,Мичуринский проспект,7.0,Moscow,4.0,146.0,90.3,20.6,11.0,12,Designer
78396000.0,Secondary,Динамо,9.0,Moscow,4.0,166.8,86.5,20.4,8.0,16,Designer
535191250.0,Secondary,Тропарево,12.0,Moscow,6.0,384.0,196.3,38.4,30.0,31,European-style renovation
14300000.0,Secondary,Сетунь,10.0,Moscow,4.0,64.0,43.0,6.0,5.0,9,Cosmetic
247000000.0,Secondary,Парк Победы,10.0,Moscow,4.0,185.0,120.0,21.0,9.0,13,Designer
116889000.0,Secondary,Динамо,9.0,Moscow,6.0,248.7,127.9,27.2,8.0,16,Designer
245300000.0,Secondary,Краснопресненская,6.0,Moscow,5.0,245.3,126.1,26.9,2.0,14,European-style renovation
230000000.0,Secondary,Чеховская,8.0,Moscow,7.0,321.7,164.8,33.3,5.0,4,European-style renovation
35500000.0,Secondary,Авиамоторная,7.0,Moscow,5.0,224.0,115.4,25.2,6.0,6,European-style renovation
24990000.0,Secondary,Медведково,20.0,Moscow,4.0,103.2,64.0,10.0,6.0,22,European-style renovation
54900000.0,Secondary,Курская,9.0,Moscow,5.0,125.0,65.3,17.0,3.0,3,European-style renovation
34700000.0,Secondary,Проспект Вернадского,18.0,Moscow,4.0,105.4,78.8,9.6,7.0,8,Cosmetic
715000000.0,Secondary,Смоленская,8.0,Moscow,5.0,520.0,265.0,20.0,14.0,17,Designer
37990000.0,Secondary,Киевская,10.0,Moscow,4.0,100.0,86.0,9.0,3.0,15,European-style renovation
74756500.0,Secondary,Тульская,27.0,Moscow,4.0,185.5,105.0,35.0,7.0,8,Designer
128000000.0,Secondary,Кропоткинская,7.0,Moscow,4.0,162.0,84.0,20.0,2.0,5,Without renovation
408691500.0,Secondary,Арбатская,11.0,Moscow,6.0,237.8,122.4,26.3,5.0,8,European-style renovation
125000000.0,Secondary,Охотный ряд,2.0,Moscow,5.0,134.9,87.0,12.8,6.0,8,European-style renovation
13850000.0,Secondary,Селигерская,29.0,Moscow,4.0,64.0,43.6,7.0,5.0,9,Without renovation
23700000.0,Secondary,Бульвар Рокоссовского,5.0,Moscow,4.0,97.4,73.7,8.2,4.0,5,Cosmetic
180408105.0,Secondary,Курская,9.0,Moscow,5.0,206.0,105.1,21.0,3.0,10,Without renovation
34500000.0,Secondary,Нижегородская,9.0,Moscow,4.0,109.6,56.6,21.0,15.0,33,Without renovation
300000000.0,Secondary,Минская,25.0,Moscow,8.0,693.0,352.5,64.0,7.0,7,Without renovation
291922500.0,Secondary,Терехово,46.0,Moscow,5.0,344.8,176.4,35.2,2.0,4,European-style renovation
70000000.0,Secondary,Академическая,15.0,Moscow,4.0,200.0,103.2,16.1,14.0,17,European-style renovation
39500000.0,Secondary,Пионерская,6.0,Moscow,4.0,136.4,81.7,12.0,21.0,22,European-style renovation
311316800.0,Secondary,Давыдково,24.0,Moscow,8.0,625.0,500.0,45.0,8.0,9,European-style renovation
125000000.0,Secondary,Китай-город,14.0,Moscow,4.0,108.6,38.0,15.6,2.0,8,European-style renovation
216000000.0,Secondary,Маяковская,12.0,Moscow,4.0,182.8,94.5,21.8,3.0,6,European-style renovation
56000000.0,Secondary,Первомайская,10.0,Moscow,4.0,176.0,130.0,23.0,7.0,19,Designer
688000000.0,Secondary,Охотный ряд,8.0,Moscow,4.0,256.0,200.0,50.0,5.0,8,Designer
370819421.0,Secondary,Спортивная,28.0,Moscow,5.0,272.2,139.7,29.2,13.0,16,Without renovation
33900000.0,Secondary,Рабочий Посёлок,20.0,Moscow,4.0,99.7,45.0,28.4,15.0,28,Without renovation
150000000.0,Secondary,Новокузнецкая,3.0,Moscow,4.0,166.0,86.1,20.4,4.0,5,Designer
389230000.0,Secondary,Парк культуры,7.0,Moscow,4.0,153.0,79.5,19.3,3.0,8,Designer
259999000.0,Secondary,Ломоносовский проспект,14.0,Moscow,5.0,415.0,255.0,35.0,13.0,16,Designer
27000000.0,Secondary,Дмитровская,3.0,Moscow,4.0,108.0,74.0,16.5,2.0,6,Without renovation
48500000.0,Secondary,Кунцевская,11.0,Moscow,4.0,122.6,56.0,35.0,6.0,24,Without renovation
126217558.0,Secondary,Спортивная,28.0,Moscow,5.0,152.6,79.3,19.3,12.0,16,Without renovation
29500000.0,Secondary,Улица Скобелевская,12.0,Moscow,4.0,91.0,44.0,20.0,33.0,33,Designer
100000000.0,Secondary,Проспект Мира,6.0,Moscow,5.0,180.0,150.0,20.0,4.0,17,Designer
296000000.0,Secondary,Ломоносовский проспект,24.0,Moscow,5.0,237.4,122.2,15.0,4.0,12,Without renovation
252999500.0,Secondary,Маяковская,12.0,Moscow,5.0,298.0,152.8,31.3,5.0,15,European-style renovation
250000000.0,Secondary,Славянский бульвар,20.0,Moscow,5.0,400.0,300.0,39.7,31.0,31,Designer
200000000.0,Secondary,Фрунзенская,8.0,Moscow,4.0,169.8,88.0,20.7,6.0,12,European-style renovation
48000000.0,Secondary,Авиамоторная,18.0,Moscow,4.0,106.0,53.0,15.0,10.0,17,Without renovation
165000000.0,Secondary,Арбатская,8.0,Moscow,4.0,209.0,170.0,30.0,4.0,9,Designer
159300000.0,Secondary,Терехово,46.0,Moscow,4.0,267.0,137.1,122.0,3.0,4,Designer
85000000.0,Secondary,Тульская,15.0,Moscow,4.0,212.0,70.6,16.6,18.0,19,Without renovation
35000000.0,Secondary,Крымская,14.0,Moscow,5.0,128.3,67.0,16.7,19.0,19,Cosmetic
80000000.0,Secondary,Щукинская,13.0,Moscow,4.0,167.0,95.0,17.0,4.0,49,Designer
450000000.0,Secondary,Таганская,10.0,Moscow,5.0,265.6,117.0,39.1,7.0,9,Without renovation
100000000.0,Secondary,Маяковская,8.0,Moscow,4.0,152.0,79.0,19.2,4.0,4,European-style renovation
29300000.0,Secondary,Беломорская,12.0,Moscow,4.0,111.2,79.8,11.4,16.0,19,European-style renovation
189000000.0,Secondary,Водный стадион,14.0,Moscow,4.0,317.0,190.0,20.0,6.0,12,Designer
666380000.0,Secondary,Цветной бульвар,6.0,Moscow,7.0,410.0,290.0,20.0,3.0,3,Designer
244339132.0,Secondary,Курская,9.0,Moscow,5.0,279.0,142.3,25.0,3.0,10,Without renovation
190000000.0,Secondary,Чистые пруды,6.0,Moscow,5.0,518.9,264.5,49.6,5.0,6,Without renovation
36900000.0,Secondary,Парк культуры,11.0,Moscow,4.0,89.5,62.2,8.2,15.0,17,European-style renovation
100000000.0,Secondary,Октябрьское поле,10.0,Moscow,5.0,200.2,145.0,30.0,8.0,18,Designer
120000000.0,Secondary,Маяковская,7.0,Moscow,4.0,164.0,85.0,10.0,5.0,12,Designer
100000000.0,Secondary,Ломоносовский проспект,17.0,Moscow,5.0,145.0,78.0,19.0,25.0,42,Designer
330000000.0,Secondary,Фрунзенская,15.0,Moscow,5.0,202.0,145.0,22.0,5.0,11,Designer
765000000.0,Secondary,Смоленская,9.0,Moscow,4.0,275.0,111.0,40.0,7.0,7,Without renovation
65000000.0,Secondary,Молодежная,7.0,Moscow,4.0,135.0,94.0,16.0,9.0,40,Designer
27000000.0,Secondary,Дмитровская,7.0,Moscow,4.0,99.3,75.0,9.0,1.0,5,Designer
175000000.0,Secondary,Улица 1905 года,9.0,Moscow,5.0,190.0,98.2,22.4,10.0,20,European-style renovation
65000000.0,Secondary,Новаторская,18.0,Moscow,4.0,145.6,114.0,18.7,22.0,48,Designer
47500000.0,Secondary,Улица 1905 года,11.0,Moscow,4.0,100.0,54.0,9.7,2.0,5,Designer
67294999.0,Secondary,Тимирязевская,5.0,Moscow,4.0,157.5,81.8,16.1,6.0,16,Without renovation
82000000.0,Secondary,Алексеевская,10.0,Moscow,5.0,179.0,77.7,33.0,14.0,21,Without renovation
194615000.0,Secondary,Новослободская,8.0,Moscow,4.0,170.0,88.1,20.0,7.0,13,Without renovation
329000000.0,Secondary,Новослободская,8.0,Moscow,5.0,236.0,159.0,30.0,1.0,3,Without renovation
87000000.0,Secondary,Октябрьское поле,10.0,Moscow,5.0,176.0,91.1,21.2,3.0,18,European-style renovation
150000000.0,Secondary,Охотный ряд,7.0,Moscow,4.0,151.2,78.6,19.1,14.0,5,European-style renovation
20649000.0,Secondary,Волоколамская,13.0,Moscow,4.0,89.5,54.7,10.9,16.0,16,Cosmetic
179999999.0,Secondary,Фрунзенская,9.0,Moscow,4.0,187.0,96.7,26.9,7.0,11,Without renovation
180000000.0,Secondary,Новослободская,8.0,Moscow,5.0,200.0,103.2,23.2,4.0,13,Without renovation
67500000.0,Secondary,Давыдково,19.0,Moscow,5.0,231.3,157.9,26.0,3.0,8,Without renovation
69000000.0,Secondary,Проспект Вернадского,6.0,Moscow,5.0,189.0,150.0,25.0,2.0,20,Designer
39500000.0,Secondary,Цветной бульвар,6.0,Moscow,4.0,100.0,65.0,10.0,6.0,6,European-style renovation
50000000.0,Secondary,Новые Черемушки,15.0,Moscow,4.0,162.0,120.0,25.0,6.0,15,Designer
268940000.0,Secondary,Славянский бульвар,24.0,Moscow,6.0,384.2,196.4,38.4,1.0,26,Designer
60900000.0,Secondary,Комсомольская,12.0,Moscow,4.0,133.0,81.4,13.0,5.0,6,Cosmetic
194614902.0,Secondary,Трубная,5.0,Moscow,4.0,170.2,94.0,18.0,3.0,5,Without renovation
535191250.0,Secondary,Арбатская,8.0,Moscow,6.0,317.0,260.0,25.0,2.0,2,Designer
319990000.0,Secondary,Новослободская,8.0,Moscow,6.0,300.0,153.8,40.0,6.0,13,European-style renovation
110000000.0,Secondary,Полянка,10.0,Moscow,5.0,146.6,76.2,20.0,2.0,7,European-style renovation
200000000.0,Secondary,Славянский бульвар,24.0,Moscow,6.0,385.0,123.0,24.0,1.0,26,Without renovation
50000000.0,Secondary,Гражданская,8.0,Moscow,4.0,132.7,95.0,10.0,24.0,34,Designer
85000000.0,Secondary,Белорусская,8.0,Moscow,6.0,210.0,128.0,11.0,4.0,5,Designer
115000000.0,Secondary,Ломоносовский проспект,15.0,Moscow,5.0,212.0,109.3,24.2,6.0,17,Designer
60000000.0,Secondary,Тверская,6.0,Moscow,5.0,115.0,60.3,16.2,2.0,7,European-style renovation
439479593.0,Secondary,Спортивная,28.0,Moscow,6.0,322.6,165.2,33.3,13.0,16,Without renovation
290000000.0,Secondary,Фрунзенская,15.0,Moscow,4.0,202.0,170.0,20.0,4.0,11,Designer
44900000.0,Secondary,Академическая,14.0,Moscow,5.0,126.3,83.0,10.0,2.0,10,European-style renovation
38000000.0,Secondary,Новаторская,4.0,Moscow,4.0,92.0,55.0,10.0,17.0,24,European-style renovation
110000000.0,Secondary,Смоленская,7.0,Moscow,4.0,204.0,105.3,23.5,3.0,11,Designer
85000000.0,Secondary,Серпуховская,10.0,Moscow,4.0,121.4,71.8,15.0,11.0,14,European-style renovation
